"appearance_id","exe_number","case_number","game_id","player_id","date_sports","player_name","competition_id"
"2244655_57515","22718-2018","C.A. No.-000264-000270 - 2019",2244655,57515,"2012-07-28","Aly Cissokho","FRCH"
"2244655_60542","22727-2010","Crl.A. No.-001359-001361 - 2007",2244655,60542,"2012-07-28","Maxime Gonalons","FRCH"
"2244655_60885","22744-2017","W.P.(C) No.-000705 - 2018",2244655,60885,"2012-07-28","Marco Estrada","FRCH"
"2244655_6803","22746-2009","C.A. No.-000956-000956 - 2010",2244655,6803,"2012-07-28","Henri Bedimo","FRCH"
"2244655_85863","22746-2009","C.A. No.-007593-007593 - 2019",2244655,85863,"2012-07-28","Gueïda Fofana","FRCH"
"2244655_93678","22762-2018","C.A. No.-001653-001653 - 2019",2244655,93678,"2012-07-28","Gaëtan Charbonnier","FRCH"
"2244655_93720","22762-2018","C.A. No.-001653-001653 - 2019",2244655,93720,"2012-07-28","Alexandre Lacazette","FRCH"
"2247452_139668","22776-2018","C.A. No.-001782-001782 - 2019",2247452,139668,"2012-07-28","Amessan","POCP"
"2222610_106617","22779-2014","C.A. No.-001782-001782 - 2019",2222610,106617,"2012-07-29","Dmitriy Aydov","RU1"
"2222610_106619","22779-2014","C.A. No.-005120 - 2019",2222610,106619,"2012-07-29","Andrey Buyvolov","RU1"
"2222610_120630","22784-2014","C.A. No.-007757-007757 - 2019",2222610,120630,"2012-07-29","Emmanuel Emenike","RU1"
"2222610_15569","22784-2014","C.A. No.-007627-007627 - 2019",2222610,15569,"2012-07-29","Ilya Abaev","RU1"
"2222610_15907","22789-2012","C.A. No.-007115-007116 - 2019",2222610,15907,"2012-07-29","Andrey Karyaka","RU1"
"2222610_16690","22789-2012","C.A. No.-007849-007849 - 2019",2222610,16690,"2012-07-29","Diniyar Bilyaletdinov","RU1"
"2222610_19087","22819-2010","C.A. No.-007849-007849 - 2019",2222610,19087,"2012-07-29","Demy de Zeeuw","RU1"
"2222610_21333","22874-2018","Crl.A. No.-001064-001064 - 2019",2222610,21333,"2012-07-29","Aiden McGeady","RU1"
"2222610_24118","22874-2018","C.A. No.-000883-000883 - 2019",2222610,24118,"2012-07-29","Ruslan Adzhindzhal","RU1"
"2222610_25850","22902-2009","C.A. No.-000883-000883 - 2019",2222610,25850,"2012-07-29","Andriy Dykan","RU1"
"2222610_26591","22923-2005","Crl.A. No.-001573-001575 - 2019",2222610,26591,"2012-07-29","Kirill Kombarov","RU1"
"2222610_26683","22951-2016","W.P.(C) No.-000576-000576 - 2016",2222610,26683,"2012-07-29","Mihaita Plesan","RU1"
"2222610_34542","22985-2018","C.A. No.-008398-008399 - 2019",2222610,34542,"2012-07-29","Marek Suchy","RU1"
"2222610_38539","22987-2017","Crl.A. No.-000948-000948 - 2019",2222610,38539,"2012-07-29","Ari","RU1"
"2222610_38782","23001-2019","C.A. No.-005998-005998 - 2019",2222610,38782,"2012-07-29","Dmitriy Kombarov","RU1"
"2222610_41281","23008-2009","C.A. No.-000049-000050 - 2019",2222610,41281,"2012-07-29","Nicolás Pareja","RU1"
"2222610_45593","23008-2009","C.A. No.-000159-000170 - 2010",2222610,45593,"2012-07-29","Welliton","RU1"
"2222610_48067","23047-2016","C.A. No.-000159-000170 - 2010",2222610,48067,"2012-07-29","Artem Dzyuba","RU1"
"2222610_48521","23126-2018","Crl.A. No.-000505-000505 - 2019",2222610,48521,"2012-07-29","Aleksandr Belozerov","RU1"
"2222610_48534","23130-2008","Crl.A. No.-000505-000505 - 2019",2222610,48534,"2012-07-29","Aleksandr Shulenin","RU1"
"2222610_52089","23154-2002","C.A. No.-008833-008835 - 2019",2222610,52089,"2012-07-29","Gia Grigalava","RU1"
"2222610_57015","23247-2017","C.A. No.-004474-004474 - 2010",2222610,57015,"2012-07-29","Aleksandr Kharitonov","RU1"
"2222610_58450","23247-2017","C.A. No.-004837-004837 - 2011",2222610,58450,"2012-07-29","Nikolay Zaytsev","RU1"
"2222610_63149","23266-2016","C.A. No.-008455-008455 - 2019",2222610,63149,"2012-07-29","Evgeniy Makeev","RU1"
"2222610_65977","23306-2018","C.A. No.-008455-008455 - 2019",2222610,65977,"2012-07-29","Aleksey Sapogov","RU1"
"2222610_67917","23329-2016","Crl.A. No.-000224-000224 - 2019",2222610,67917,"2012-07-29","Rafael Carioca","RU1"
"2222610_73681","23345-2016","C.A. No.-005564-005564 - 2019",2222610,73681,"2012-07-29","Shota Bibilov","RU1"
"2222610_98122","23350-2017","C.A. No.-007459-007460 - 2010",2222610,98122,"2012-07-29","Matija Dvornekovic","RU1"
"2222613_106632","23366-2018","0",2222613,106632,"2012-07-29","Sanzhar Tursunov","RU1"
"2222613_12540","23407-2018","C.A. No.-003311-003311 - 2015",2222613,12540,"2012-07-29","Rudnei","RU1"
"2222613_145919","23443-2018","C.A. No.-003311-003311 - 2015",2222613,145919,"2012-07-29","Arsen Khubulov","RU1"
"2222613_15595","23455-2017","Crl.A. No.-001186-001186 - 2019",2222613,15595,"2012-07-29","Deividas Semberas","RU1"
"2222613_2050","23506-2007","Crl.A. No.-001186-001186 - 2019",2222613,2050,"2012-07-29","Nelson Valdez","RU1"
"2222613_25035","23543-2009","C.A. No.-000884-000884 - 2019",2222613,25035,"2012-07-29","Sergey Ryzhikov","RU1"
"2222613_27017","23564-2009","Crl.A. No.-000349-000349 - 2019",2222613,27017,"2012-07-29","Dmitriy Khomich","RU1"
"2222613_29056","23627-2015","Crl.A. No.-000349-000349 - 2019",2222613,29056,"2012-07-29","César Navas","RU1"
"2222613_36180","23638-2012","Crl.A. No.-000967-000967 - 2015",2222613,36180,"2012-07-29","Anton Grigorjev","RU1"
"2222613_38790","23651-2019","Crl.A. No.-000967-000967 - 2015",2222613,38790,"2012-07-29","Dmitri Golubov","RU1"
"2222613_38799","23720-2008","C.A. No.-003399-003399 - 2019",2222613,38799,"2012-07-29","Oleg Kuzmin","RU1"
"2222613_42678","23724-2016","C.A. No.-003399-003399 - 2019",2222613,42678,"2012-07-29","Salvatore Bocchetti","RU1"
"2222613_43716","23786-2007","Crl.A. No.-002393-002393 - 2010",2222613,43716,"2012-07-29","Tamás Priskin","RU1"
"2222613_44367","23786-2007","C.A. No.-001973-001973 - 2019",2222613,44367,"2012-07-29","Roman Eremenko","RU1"
"2222613_49462","23788-2009","C.A. No.-001973-001973 - 2019",2222613,49462,"2012-07-29","Mikhail Bakaev","RU1"
"2222613_55345","23788-2009","Crl.A. No.-001874-001875 - 2010",2222613,55345,"2012-07-29","Dmitriy Grachev","RU1"
"2222613_55854","23815-2012","C.A. No.-007625-007625 - 2005",2222613,55854,"2012-07-29","Cristian Ansaldi","RU1"
"2222613_56637","23824-2018","C.A. No.-007315-007315 - 2016",2222613,56637,"2012-07-29","Vladimir Dyadyun","RU1"
"2222613_56727","23842-2007","Crl.A. No.-000583-000583 - 2019",2222613,56727,"2012-07-29","Cardoso","RU1"
"2222613_56976","23932-2016","C.A. No.-000217-000217 - 2019",2222613,56976,"2012-07-29","Bibras Natcho","RU1"
"2222613_57723","23932-2016","C.A. No.-005687-005687 - 2019",2222613,57723,"2012-07-29","Iván Marcano","RU1"
"2222613_6871","23946-2006","C.A. No.-007424-007425 - 2011",2222613,6871,"2012-07-29","Gökdeniz Karadeniz","RU1"
"2222613_70229","23975-2012","C.A. No.-007424-007425 - 2011",2222613,70229,"2012-07-29","Taras Tsarikaev","RU1"
"2222613_7252","23975-2012","C.A. No.-010857-010857 - 2016",2222613,7252,"2012-07-29","Aleksandr Ryazantsev","RU1"
"2222613_75085","24004-2009","CONMT.PET.(C) No.-001332-001360 - 2018",2222613,75085,"2012-07-29","Danilo Neco","RU1"
"2222613_7633","24004-2014","C.A. No.-007282-007282 - 2009",2222613,7633,"2012-07-29","Pablo Orbaiz","RU1"
"2222613_98543","24069-2016","C.A. No.-005043-005043 - 2009",2222613,98543,"2012-07-29","Aslan Dudiev","RU1"
"2222614_110326","24069-2016","Crl.A. No.-001734-001736 - 2019",2222614,110326,"2012-07-29","Jucilei","RU1"
"2222614_112088","24104-2019","Crl.A. No.-001734-001736 - 2019",2222614,112088,"2012-07-29","Vitaliy Djakov","RU1"
"2222614_14937","24104-2019","W.P.(C) No.-000612-000612 - 2016",2222614,14937,"2012-07-29","Stipe Pletikosa","RU1"
"2222614_15008","24112-2016","C.A. No.-003052-003052 - 2019",2222614,15008,"2012-07-29","Edgaras Cesnauskis","RU1"
"2222614_15018","24112-2016","C.A. No.-003122-003122 - 2019",2222614,15018,"2012-07-29","João Carlos","RU1"
"2222614_15077","24126-2019","C.A. No.-004805-004805 - 2019",2222614,15077,"2012-07-29","Aleksandr Sheshukov","RU1"
"2222614_15583","24161-2015","Crl.A. No.-001489-001490 - 2019",2222614,15583,"2012-07-29","Dmitriy Kirichenko","RU1"
"2222614_16760","24161-2015","C.A. No.-004628-004628 - 2019",2222614,16760,"2012-07-29","Yuriy Zhirkov","RU1"
"2222614_20232","24179-2018","C.A. No.-008859-008859 - 2019",2222614,20232,"2012-07-29","Benoît Angbwa","RU1"
"2222614_23996","24192-2014","C.A. No.-009683 - 2019",2222614,23996,"2012-07-29","Moubarak Boussoufa","RU1"
"2222614_24116","24234-2018","CONMT.PET.(C) No.-001721 - 2017",2222614,24116,"2012-07-29","Roman Adamov","RU1"
"2222614_24131","24260-2015","C.A. No.-005360-005360 - 2010",2222614,24131,"2012-07-29","Vladimir Gabulov","RU1"
"2222614_25740","24348-2015","C.A. No.-005272-005272 - 2010",2222614,25740,"2012-07-29","Dragan Blatnjak","RU1"
"2222614_26771","24361-2015","Crl.A. No.-001016-001016 - 2010",2222614,26771,"2012-07-29","Jan Holenda","RU1"
"2222614_29016","24400-2009","C.A. No.-006328-006399 - 2015",2222614,29016,"2012-07-29","Christopher Samba","RU1"
"2222614_4257","24417-2019","C.A. No.-009237-009237 - 2019",2222614,4257,"2012-07-29","Samuel Eto'o","RU1"
"2222614_43938","24502-2009","C.A. No.-005395-005398 - 2019",2222614,43938,"2012-07-29","Razvan Cocis","RU1"
"2222614_44318","24618-2015","Crl.A. No.-000753-000753 - 2010",2222614,44318,"2012-07-29","Timofey Kalachev","RU1"
"2222614_49485","24650-2018","W.P.(C) No.-000581-000581 - 2016",2222614,49485,"2012-07-29","Rasim Tagirbekov","RU1"
"2222614_50355","24749-2018","C.A. No.-002628-002628 - 2017",2222614,50355,"2012-07-29","Fedor Smolov","RU1"
"2222614_5245","24859-2007","C.A. No.-002628-002628 - 2017",2222614,5245,"2012-07-29","Alexandru Gatcan","RU1"
"2222614_54287","24972-2016","Crl.A. No.-001949-001949 - 2009",2222614,54287,"2012-07-29","Inal Getigezhev","RU1"
"2222614_59187","25017-2007","Crl.A. No.-001949-001949 - 2009",2222614,59187,"2012-07-29","Oleg Shatov","RU1"
"2222614_63606","25116-2008","C.A. No.-000195-000198 - 2019",2222614,63606,"2012-07-29","Odil Akhmedov","RU1"
"2222614_69006","25167-2016","C.A. No.-006878 - 2018",2222614,69006,"2012-07-29","Lacina Traore","RU1"
"2222614_73691","25177-2018","C.A. No.-010075-010076 - 2014",2222614,73691,"2012-07-29","Georgi Gabulov","RU1"
"2222614_74725","25202-2014","Crl.A. No.-001779-001779 - 2019",2222614,74725,"2012-07-29","Kornel Salata","RU1"
"2222614_88615","25202-2014","Crl.A. No.-001779-001779 - 2019",2222614,88615,"2012-07-29","Arseniy Logashov","RU1"
"2222974_14942","25274-2011","C.A. No.-008110-008110 - 2010",2222974,14942,"2012-07-29","Darijo Srna","UKR1"
"2222974_15593","25274-2011","Crl.A. No.-002059-002059 - 2013",2222974,15593,"2012-07-29","Sergey Samodin","UKR1"
"2222974_177688","25301-2013","Crl.A. No.-002059-002059 - 2013",2222974,177688,"2012-07-29","Michel Babatunde","UKR1"
"2222974_24032","25325-2013","Crl.A. No.-002107-002125 - 2011",2222974,24032,"2012-07-29","Vitaliy Lysytskyi","UKR1"
"2222974_25758","25325-2013","C.A. No.-010953-010953 - 2014",2222974,25758,"2012-07-29","Jaba Kankava","UKR1"
"2222974_25820","25331-2012","C.A. No.-001039-001039 - 2019",2222974,25820,"2012-07-29","Vyacheslav Shevchuk","UKR1"
"2222974_25845","25339-2016","C.A. No.-001039-001039 - 2019",2222974,25845,"2012-07-29","Oleksiy Antonov","UKR1"
"2222974_26267","25410-2018","C.A. No.-009083-009083 - 2019",2222974,26267,"2012-07-29","Fernandinho","UKR1"
"2222974_28179","25430-2014","C.A. No.-009083-009083 - 2019",2222974,28179,"2012-07-29","Mladen Bartulovic","UKR1"
"2222974_34641","25436-2013","C.A. No.-002534-002534 - 2019",2222974,34641,"2012-07-29","Darijan Matic","UKR1"
"2222974_39996","25470-2014","C.A. No.-002534-002534 - 2019",2222974,39996,"2012-07-29","Andriy Pyatov","UKR1"
"2222974_44357","25470-2014","W.P.(C) No.-000885 - 2019",2222974,44357,"2012-07-29","Oleksandr Kucher","UKR1"
"2222974_48974","25489-2013","C.A. No.-000073-000074 - 2019",2222974,48974,"2012-07-29","Luiz Adriano","UKR1"
"2222974_52937","25495-2015","C.A. No.-000073-000074 - 2019",2222974,52937,"2012-07-29","Ilsinho","UKR1"
"2222974_55735","25495-2015","C.A. No.-008257-008257 - 2019",2222974,55735,"2012-07-29","Henrikh Mkhitaryan","UKR1"
"2222974_55975","25495-2019","C.A. No.-000672-000672 - 2019",2222974,55975,"2012-07-29","Ucha Lobzhanidze","UKR1"
"2222974_57869","25507-2011","C.A. No.-001784-001784 - 2019",2222974,57869,"2012-07-29","Denys Dedechko","UKR1"
"2222974_58392","25507-2011","Crl.A. No.-001110-001111 - 2015",2222974,58392,"2012-07-29","Vitaliy Fedoriv","UKR1"
"2222974_58427","25515-2011","Crl.A. No.-001223-001223 - 2015",2222974,58427,"2012-07-29","Kyrylo Petrov","UKR1"
"2222974_58961","25517-2006","Crl.A. No.-000026-000027 - 2019",2222974,58961,"2012-07-29","Pavlo Pashayev","UKR1"
"2222974_59411","25551-2011","Crl.A. No.-002248-002248 - 2010",2222974,59411,"2012-07-29","Marko Devic","UKR1"
"2222974_59908","25627-2011","C.A. No.-008766-008767 - 2019",2222974,59908,"2012-07-29","Yevgen Seleznyov","UKR1"
"2222974_61462","25664-2018","Crl.A. No.-001692-001692 - 2009",2222974,61462,"2012-07-29","Rinar Valeev","UKR1"
"2222974_66515","25683-2008","C.A. No.-001261-001261 - 2019",2222974,66515,"2012-07-29","Alex Teixeira","UKR1"
"2222974_75615","25683-2018","C.A. No.-000027-000027 - 2019",2222974,75615,"2012-07-29","Douglas Costa","UKR1"
"2222974_89222","25683-2018","C.A. No.-001232 - 2019",2222974,89222,"2012-07-29","Yaroslav Rakitskyi","UKR1"
"2222974_91540","25684-2007","C.A. No.-000142-000142 - 2009",2222974,91540,"2012-07-29","Artem Shtanko","UKR1"
"2222974_9688","25808-2004","ARBIT.PETITON No.-000065-000065 - 2016",2222974,9688,"2012-07-29","Tomas Hübschman","UKR1"
"2222979_140561","25895-2012","C.A. No.-009800-009801 - 2010",2222979,140561,"2012-07-29","Michael Odibe","UKR1"
"2222979_15033","25895-2012","C.A. No.-003559-003559 - 2010",2222979,15033,"2012-07-29","Velizar Dimitrov","UKR1"
"2222979_23443","25903-2017","C.A. No.-003413-003413 - 2019",2222979,23443,"2012-07-29","Ondrej Mazuch","UKR1"
"2222979_24000","25955-2013","C.A. No.-008606-008606 - 2019",2222979,24000,"2012-07-29","Vyacheslav Checher","UKR1"
"2222979_24049","25956-2018","Crl.A. No.-000763-000763 - 2019",2222979,24049,"2012-07-29","Ruslan Rotan","UKR1"
"2222979_25823","25956-2019","Crl.A. No.-000763-000763 - 2019",2222979,25823,"2012-07-29","Vitaliy Denisov","UKR1"
"2222979_27108","26008-2013","C.A. No.-001579-001579 - 2019",2222979,27108,"2012-07-29","Konstantinos Makridis","UKR1"
"2222979_28186","26032-2008","C.A. No.-001579-001579 - 2019",2222979,28186,"2012-07-29","Jan Lastuvka","UKR1"
"2222979_35245","26088-2018","C.A. No.-005399-005399 - 2019",2222979,35245,"2012-07-29","Matheus","UKR1"
"2222979_39799","26115-2013","Crl.A. No.-000094-000094 - 2019",2222979,39799,"2012-07-29","Ivan Strinic","UKR1"
"2222979_43308","26116-2013","Crl.A. No.-000094-000094 - 2019",2222979,43308,"2012-07-29","Denys Golaydo","UKR1"
"2222979_45812","26116-2013","C.A. No.-008896-008897 - 2012",2222979,45812,"2012-07-29","Djordje Lazic","UKR1"
"2222979_49008","26133-2018","C.A. No.-000977-000977 - 2019",2222979,49008,"2012-07-29","Vitaliy Mandzyuk","UKR1"
"2222979_51232","26156-2014","C.A. No.-001382-001382 - 2019",2222979,51232,"2012-07-29","Danilo","UKR1"
"2222979_52915","26169-2012","Crl.A. No.-000526-000526 - 2019",2222979,52915,"2012-07-29","Júnior Moraes","UKR1"
"2222979_54375","26169-2012","C.A. No.-009646-009646 - 2013",2222979,54375,"2012-07-29","Giuliano","UKR1"
"2222979_55734","26222-2018","R.P.(Crl.) No.-000591-000591 - 2014",2222979,55734,"2012-07-29","Gevorg Ghazaryan","UKR1"
"2222979_57895","26301-2009","R.P.(Crl.) No.-000591-000591 - 2014",2222979,57895,"2012-07-29","Denys Oliynyk","UKR1"
"2222979_57987","26302-2012","C.A. No.-001316-001316 - 2019",2222979,57987,"2012-07-29","Yevgen Cheberyachko","UKR1"
"2222979_58949","26341-2018","C.A. No.-000021-000021 - 2019",2222979,58949,"2012-07-29","Yevgen Konoplyanka","UKR1"
"2222979_59148","26341-2018","C.A. No.-000021-000021 - 2019",2222979,59148,"2012-07-29","Oleksandr Volovyk","UKR1"
"2222979_59389","26379-2009","C.A. No.-008003-008003 - 2019",2222979,59389,"2012-07-29","Mykola Morozyuk","UKR1"
"2222979_60324","26397-2017","C.A. No.-003408-003408 - 2019",2222979,60324,"2012-07-29","Gregory Nelson","UKR1"
"2222979_70767","26397-2017","C.A. No.-003408-003408 - 2019",2222979,70767,"2012-07-29","Roman Zozulya","UKR1"
"2222979_73769","26464-2008","C.A. No.-005570-005570 - 2014",2222979,73769,"2012-07-29","Zé Soares","UKR1"
"2222979_85969","26479-2008","C.A. No.-001746-001746 - 2010",2222979,85969,"2012-07-29","Oleksandr Bandura","UKR1"
"2222979_87893","26484-2005","Crl.A. No.-000066-000066 - 2012",2222979,87893,"2012-07-29","Vasyl Pryima","UKR1"
"2222979_9796","26484-2017","Crl.A. No.-000743-000743 - 2012",2222979,9796,"2012-07-29","Oleksandr Aliyev","UKR1"
"2222981_102572","26509-2017","C.A. No.-008298-008298 - 2019",2222981,102572,"2012-07-29","Yuriy Pankiv","UKR1"
"2222981_23379","26528-2011","C.A. No.-010064-010075 - 2010",2222981,23379,"2012-07-29","Volodymyr Polyovyi","UKR1"
"2222981_24010","26625-2007","MA-002367 - 2018",2222981,24010,"2012-07-29","Oleksandr Grytsay","UKR1"
"2222981_24061","26658-2006","MA-002367 - 2018",2222981,24061,"2012-07-29","Sergiy Valyaev","UKR1"
"2222981_24670","26658-2006","C.A. No.-002153-002153 - 2010",2222981,24670,"2012-07-29","Nikola Ignjatijevic","UKR1"
"2222981_28964","26736-2011","C.A. No.-000226-000226 - 2010",2222981,28964,"2012-07-29","Saulius Mikoliunas","UKR1"
"2222981_34670","26779-2018","Crl.A. No.-001314-001314 - 2013",2222981,34670,"2012-07-29","Vitaliy Postranskyi","UKR1"
"2222981_37303","26800-2017","Crl.A. No.-001314-001314 - 2013",2222981,37303,"2012-07-29","Zeljko Ljubenovic","UKR1"
"2222981_42622","26800-2017","C.A. No.-007576-007576 - 2019",2222981,42622,"2012-07-29","Leandro","UKR1"
"2222981_43309","26837-2015","Crl.A. No.-000062-000063 - 2014",2222981,43309,"2012-07-29","Volodymyr Gomenyuk","UKR1"
"2222981_43332","26882-2018","W.P.(C) No.-000845 - 2018",2222981,43332,"2012-07-29","Oleksandr Kovpak","UKR1"
"2222981_43393","26882-2018","Crl.A. No.-001681-001681 - 2019",2222981,43393,"2012-07-29","Grygoriy Yarmash","UKR1"
"2222981_43934","26917-2013","Crl.A. No.-001382-001384 - 2014",2222981,43934,"2012-07-29","Ionut Mazilu","UKR1"
"2222981_47375","26917-2013","C.A. No.-007818-007819 - 2009",2222981,47375,"2012-07-29","Ivan Rodic","UKR1"
"2222981_49024","26975-2017","Crl.A. No.-000770-000770 - 2019",2222981,49024,"2012-07-29","Sergiy Symonenko","UKR1"
"2222981_56698","26975-2017","Crl.A. No.-000208-000208 - 2019",2222981,56698,"2012-07-29","Aleksandre Kobakhidze","UKR1"
"2222981_58238","26984-2011","Crl.A. No.-000319-000319 - 2019",2222981,58238,"2012-07-29","Mykyta Kamenyuka","UKR1"
"2222981_58956","27005-2018","Crl.A. No.-000319-000319 - 2019",2222981,58956,"2012-07-29","Oleksandr Maksymov","UKR1"
"2222981_58970","27023-2018","Crl.A. No.-000805-000805 - 2019",2222981,58970,"2012-07-29","Yevgen Shakhov","UKR1"
"2222981_59266","27076-2018","C.A. No.-001545-001545 - 2019",2222981,59266,"2012-07-29","Ilya Galyuza","UKR1"
"2222981_59269","27076-2018","Crl.A. No.-000404-000404 - 2013",2222981,59269,"2012-07-29","Lucky Idahor","UKR1"
"2222981_59277","27107-2019","Crl.A. No.-000404-000404 - 2013",2222981,59277,"2012-07-29","Dmytro Kozachenko","UKR1"
"2222981_59973","27167-2016","Crl.A. No.-000506-000506 - 2019",2222981,59973,"2012-07-29","Vitaliy Vernydub","UKR1"
"2222981_60790","27167-2016","Crl.A. No.-000312-000312 - 2010",2222981,60790,"2012-07-29","Toni Sunjic","UKR1"
"2222981_82608","27193-2013","C.A. No.-010770-010772 - 2013",2222981,82608,"2012-07-29","Pavlo Khudzik","UKR1"
"2222981_85430","27201-2008","Crl.A. No.-000873-000873 - 2019",2222981,85430,"2012-07-29","Jaba Lipartia","UKR1"
"2222981_91727","27202-2006","Crl.A. No.-000873-000873 - 2019",2222981,91727,"2012-07-29","Andriy Gitchenko","UKR1"
"2222981_9798","27202-2006","Crl.A. No.-000331-000331 - 2011",2222981,9798,"2012-07-29","Maksim Shatskikh","UKR1"
"2224567_100980","27284-2004","C.A. No.-005754-005754 - 2019",2224567,100980,"2012-07-29","Mads Fenger","DK1"
"2224567_119169","27334-2018","C.A. No.-005754-005754 - 2019",2224567,119169,"2012-07-29","Aron Jóhannsson","DK1"
"2224567_1197","27342-2008","Crl.A. No.-001466-001467 - 2008",2224567,1197,"2012-07-29","Peter Graulund","DK1"
"2224567_131678","27342-2008","C.A. No.-007698-007698 - 2009",2224567,131678,"2012-07-29","Edafe Egbedi","DK1"
"2224567_15039","27352-2010","C.A. No.-001265-001265 - 2007",2224567,15039,"2012-07-29","Jonas Kamper","DK1"
"2224567_174001","27352-2010","C.A. No.-009076-009076 - 2019",2224567,174001,"2012-07-29","Davit Skhirtladze","DK1"
"2224567_22176","27352-2018","C.A. No.-000903-000930 - 2019",2224567,22176,"2012-07-29","Christian Keller","DK1"
"2224567_22516","27353-2019","C.A. No.-004563-004563 - 2014",2224567,22516,"2012-07-29","Chris Sörensen","DK1"
"2224567_22913","27372-2015","C.A. No.-004658-004658 - 2008",2224567,22913,"2012-07-29","David Ousted","DK1"
"2224567_22923","27403-2019","C.A. No.-007461-007461 - 2009",2224567,22923,"2012-07-29","Steffen Rasmussen","DK1"
"2224567_23111","27440-2017","C.A. No.-007461-007461 - 2009",2224567,23111,"2012-07-29","Johnny Thomsen","DK1"
"2224567_23160","27535-2018","C.A. No.-011326-011326 - 2011",2224567,23160,"2012-07-29","Stephan Petersen","DK1"
"2224567_24282","27558-2019","C.A. No.-002402-002402 - 2019",2224567,24282,"2012-07-29","Sören Larsen","DK1"
"2224567_26774","27584-2017","C.A. No.-002476-002477 - 2019",2224567,26774,"2012-07-29","Atle Roar Haland","DK1"
"2224567_37138","27594-2016","C.A. No.-002476-002477 - 2019",2224567,37138,"2012-07-29","Adam Eckersley","DK1"
"2224567_43015","27607-2017","C.A. No.-003894-003894 - 2019",2224567,43015,"2012-07-29","Tidiane Sané","DK1"
"2224567_4316","27626-2019","C.A. No.-005123-005123 - 2019",2224567,4316,"2012-07-29","Petri Pasanen","DK1"
"2224567_4351","27635-2007","C.A. No.-005123-005123 - 2019",2224567,4351,"2012-07-29","Remco van der Schaaf","DK1"
"2224567_46007","27652-2017","C.A. No.-004541-004541 - 2019",2224567,46007,"2012-07-29","Ronnie Schwartz","DK1"
"2224567_46472","27658-2016","C.A. No.-004541-004541 - 2019",2224567,46472,"2012-07-29","Charlie Davies","DK1"
"2224567_5892","27680-2007","C.A. No.-004269-004278 - 2019",2224567,5892,"2012-07-29","Martin Jörgensen","DK1"
"2224567_61335","27700-2019","C.A. No.-004269-004278 - 2019",2224567,61335,"2012-07-29","Alexander Fischer","DK1"
"2224567_61423","27701-2011","Crl.A. No.-000767-000767 - 2012",2224567,61423,"2012-07-29","Lasse Rise","DK1"
"2224567_68948","27722-2019","C.A. No.-004660-004660 - 2019",2224567,68948,"2012-07-29","Osama Akharraz","DK1"
"2224567_89208","27725-2019","Crl.A. No.-000868-000868 - 2019",2224567,89208,"2012-07-29","Casper Sloth","DK1"
"2224567_96331","27725-2019","C.A. No.-006667-006668 - 2019",2224567,96331,"2012-07-29","Mikkel Kirkeskov","DK1"
"2224574_109012","27776-2008","C.A. No.-006667-006668 - 2019",2224574,109012,"2012-07-29","Ivan Runje","DK1"
"2224574_129085","27776-2008","C.A. No.-009453-009453 - 2019",2224574,129085,"2012-07-29","Jores Okore","DK1"
"2224574_15209","27780-2018","Crl.A. No.-001572-001572 - 2019",2224574,15209,"2012-07-29","Andreas Johansson","DK1"
"2224574_15961","27780-2018","Crl.A. No.-001572-001572 - 2019",2224574,15961,"2012-07-29","Rúrik Gíslason","DK1"
"2224574_1725","27786-2019","C.A. No.-003934-003934 - 2017",2224574,1725,"2012-07-29","Jesper Christiansen","DK1"
"2224574_20838","27832-2015","Crl.A. No.-000025-000025 - 2009",2224574,20838,"2012-07-29","Hans Henrik Andreasen","DK1"
"2224574_20857","27842-2018","Crl.A. No.-001190-001190 - 2009",2224574,20857,"2012-07-29","Anders Möller Christensen","DK1"
"2224574_22513","27842-2018","Crl.A. No.-001190-001190 - 2009",2224574,22513,"2012-07-29","Nicolai Stokholm","DK1"
"2224574_22860","27850-2017","C.A. No.-000364-000364 - 2005",2224574,22860,"2012-07-29","Jesper Hansen","DK1"
"2224574_22896","27958-2018","C.A. No.-001958-001958 - 2019",2224574,22896,"2012-07-29","Kasper Lorentzen","DK1"
"2224574_23389","27977-2018","C.A. No.-003959-003959 - 2019",2224574,23389,"2012-07-29","Mikkel Beckmann","DK1"
"2224574_23410","27982-2017","C.A. No.-003959-003959 - 2019",2224574,23410,"2012-07-29","Sören Christensen","DK1"
"2224574_24113","28038-2014","Crl.A. No.-002003-002003 - 2012",2224574,24113,"2012-07-29","Espen Ruud","DK1"
"2224574_2703","28056-2008","Crl.A. No.-002003-002003 - 2012",2224574,2703,"2012-07-29","Morten Skoubo","DK1"
"2224574_34357","28056-2008","C.A. No.-009740-009741 - 2018",2224574,34357,"2012-07-29","Rawez Lawan","DK1"
"2224574_39897","28102-2007","W.P.(C) No.-000992 - 2019",2224574,39897,"2012-07-29","Michael Parkhurst","DK1"
"2224574_44825","28102-2007","C.A. No.-004605-004606 - 2019",2224574,44825,"2012-07-29","Andreas Laudrup","DK1"
"2224574_66638","28146-2017","C.A. No.-008796-008796 - 2019",2224574,66638,"2012-07-29","Mario Ticinovic","DK1"
"2224574_70544","28146-2017","C.A. No.-004076-004077 - 2019",2224574,70544,"2012-07-29","Jacob Schoop","DK1"
"2224574_77259","28179-2013","C.A. No.-005012-005012 - 2019",2224574,77259,"2012-07-29","Anders Christiansen","DK1"
